MeterpointID,MeterNumber,PostalCode,Id,Substation
707057500017178809,15701383,1684,83156,H60L
707057500017178892,15717539,1684,83157,H60L
707057500017178793,15674192,1684,83160,H60L
707057500017176416,18020304,1684,83162,H40L
707057500017178816,15717546,1684,83163,H60L
707057500017176263,15673257,1684,83166,H40L
707057500017177369,15717862,1684,83168,H47L
707057500017178861,16632260,1684,83169,H60L
707057500017176126,18020320,1684,83172,H56L
707057500017176355,15673087,1684,83173,H55L
707057500017180109,15730372,1684,83175,H70L
707057500017176249,15691797,1684,83178,H56L
707057500017176133,15673002,1684,83180,H56L
707057500017178946,15691366,1684,83181,H60L
707057500017176348,15691421,1684,83184,H40L
707057500017176454,15717855,1684,83186,H45L
707057500017180147,15718530,1684,83187,H70L
707057500017177352,15672973,1684,83190,H47L
707057500017178830,15717543,1684,83191,H60L
707057500017178847,15673701,1684,83193,H60L
707057500017178823,15673800,1684,83195,H60L
707057500017178878,15717540,1684,83199,H60L
707057500017176102,15672999,1684,83201,H40L
707057500017177611,15691755,1684,83204,H50L
707057500017177635,15674153,1684,83205,H50L
707057500017177291,15717861,1684,83207,H47L
707057500017180215,15730481,1684,83210,H70L
707057500017177598,15674203,1684,83211,H50L
707057500017177659,16044710,1684,83213,H50L
707057500017180246,15673528,1684,83216,H70L
707057500017176317,15691423,1684,83217,H40L
707057500017177307,15700174,1684,83219,H47L
707057500017180222,15673527,1684,83222,H70L
707057500017177697,15691609,1684,83223,H40L
707057500017177574,15718193,1684,83225,H50L
707057500017180277,15673340,1684,83228,H75L
707057500017178984,15673322,1684,83229,H60L
707057500017176164,15691799,1684,83231,H55L
707057500017178168,15699551,1684,83233,H55L
707057500017178908,15674194,1684,83237,H60L
707057500017176225,15691807,1684,83238,H56L
707057500017178953,15730526,1684,83239,H60L
707057500017177581,15673007,1684,83242,H50L
707057500017178922,15691363,1684,83243,H60L
707057500017178960,15701411,1684,83246,H60L
707057500017177673,16044762,1684,83247,H50L
707057500017180130,15730369,1684,83249,H70L
707057500017180154,15730373,1684,83252,H70L
707057500017180116,15691419,1684,83253,H70L
707057500017179035,15691306,1684,83255,H60L
707057500017178304,15672856,1684,83258,H55L
707057500017179011,15673801,1684,83260,H60L
707057500017178267,15699488,1684,83261,H50L
707057500017179080,15674072,1684,83263,H70L
707057500017178250,15699765,1684,83265,H50L
707057500017178274,15700875,1684,83267,H50L
707057500017178335,15700614,1684,83269,H55L
707057500017178885,15717544,1684,83271,H60L
707057500017178212,15699552,1684,83273,H50L
707057500017176706,15730408,1684,83276,H46L
707057500017178205,15673995,1684,83277,H50L
707057500017180239,15673534,1684,83279,H70L
707057500017178236,15699555,1684,83281,H50L
707057500017178144,15700844,1684,83283,H50L
707057500017178939,15674147,1684,83286,H60L
707057500017179165,15672855,1684,83287,H65L
707057500017180253,15673533,1684,83289,H70L
707057500017178977,15730530,1684,83292,H60L
707057500017179936,16632091,1684,83293,H65L
707057500017180086,15700896,1684,83295,H65L
707057500017178991,15673313,1684,83298,H60L
707057500017179059,15691307,1684,83299,H60L
707057500017180123,15691402,1684,83301,H70L
707057500017180260,15700526,1684,83304,H70L
707057500017178311,15672859,1684,83305,H56L
707057500017179851,15700905,1684,83310,H65L
707057500017179042,15701172,1684,83311,H70L
707057500017177680,15674205,1684,83313,H55L
707057500017178281,15700868,1684,83315,H50L
707057500017178298,15717956,1684,83317,H50L
707057500017180284,15673336,1684,83319,H75L
707057500017178342,16044697,1684,83322,H55L
707057500017179073,15673532,1684,83323,H70L
707057500017179066,15673531,1684,83325,H70L
707057500017179998,15700564,1684,83328,H65L
707057500017178229,15699554,1684,83329,H50L
707057500017179004,15717541,1684,83332,H60L
707057500017179172,15730298,1684,83333,H65L
707057500017178151,15699550,1684,83335,H50L
707057500017180093,15691406,1684,83336,H70L
707057500017176737,15717976,1684,83339,H46L
707057500017179103,15717852,1684,83340,H60L
707057500017178175,15673413,1684,83343,H50L
707057500017176683,15672203,1684,83344,H46L
707057500017179158,15691285,1684,83346,H65L
707057500017180000,15672120,1684,83349,H65L
707057500017179097,15699783,1684,83351,H60L
707057500017178199,15699549,1684,83352,H50L
707057500017179943,15671711,1684,83356,H65L
707057500017178595,15673978,1684,83357,H56L
707057500017176676,15700569,1684,83358,H45L
707057500017179875,15701823,1684,83362,H65L
707057500017179134,15672860,1684,83363,
707057500017178243,15700005,1684,83364,H50L
707057500017178328,15700613,1684,83368,H56L
707057500017176713,15672427,1684,83369,H46L
707057500017178649,15717957,1684,83370,H55L
707057500017178601,15717652,1684,83374,H56L
707057500017179189,15691628,1684,83375,H65L
707057500017178625,16631998,1684,83376,H56L
707057500017180062,15674304,1684,83378,H65L
707057500017178687,15700907,1684,83381,H55L
707057500017180079,15717856,1684,83382,H65L
707057500017179110,15701786,1684,83385,H70L
707057500017178038,15672060,1684,83386,H50L
707057500017179974,15717948,1684,83388,H65L
707057500017178052,15672439,1684,83391,H50L
707057500017179196,16632245,1684,83392,H65L
707057500017178670,15700906,1684,83394,H55L
707057500017176898,16632469,1684,83397,H46L
707057500017180024,15700897,1684,83398,H65L
707057500017176744,15717743,1684,83400,H46L
707057500017179981,15672972,1684,83402,H65L
707057500017179905,15700900,1684,83404,H65L
707057500017180178,16632381,1684,83406,H70L
707057500017180314,15673341,1684,83407,H75L
707057500017176690,15717993,1684,83409,H46L
707057500017176720,15730273,1684,83411,H46L
707057500017177376,15730397,1684,83413,H47L
707057500017177918,15674195,1684,83415,H50L
707057500017180048,15700892,1684,83417,H65L
707057500017176850,16632509,1684,83419,H46L
707057500017178564,15700789,1684,83421,H55L
707057500017178571,15700788,1684,83424,H55L
707057500017179950,15700894,1684,83427,H65L
707057500017177994,15672061,1684,83430,H50L
707057500017176812,16044782,1684,83431,H46L
707057500017178618,15673982,1684,83433,H55L
707057500017180192,15673316,1684,83436,H70L
707057500017176782,15730413,1684,83437,H46L
707057500017179141,16044793,1684,83439,H65L
707057500017180055,15691283,1684,83441,H65L
707057500017176942,15673703,1684,83443,H46L
707057500017179844,15904981,1684,83445,H65L
707057500017177956,15700909,1684,83447,H50L
707057500017178113,15700914,1684,83449,H50L
707057500017180161,16632916,1684,83450,H70L
707057500017176911,16632512,1684,83454,H46L
707057500017179912,15718483,1684,83455,H65L
707057500017176775,15730412,1684,83456,H46L
707057500017178731,15700899,1684,83459,H56L
707057500017180031,15700893,1684,83460,H65L
707057500017178632,15700904,1684,83462,H55L
707057500017176874,16632582,1684,83465,H46L
707057500017179882,15674305,1684,83466,H65L
707057500017180208,15718154,1684,83469,H70L
707057500017178694,15700895,1684,83470,H55L
707057500017180338,15718219,1684,83472,H75L
707057500017176799,16632510,1684,83475,H46L
707057500017177932,15718191,1684,83476,H50L
707057500017176867,16632514,1684,83478,H46L
707057500017176829,16632470,1684,83480,H46L
707057500017178137,15671747,1684,83483,H50L
707057500017178588,15673981,1684,83484,H56L
707057500017176751,15730410,1684,83486,H46L
707057500017178007,15699454,1684,83489,H50L
707057500017177987,15700913,1684,83490,H50L
707057500017178663,15700902,1684,83492,H55L
707057500017176843,16632513,1684,83494,H46L
707057500017180291,15673337,1684,83496,H75L
707057500017180307,15673491,1684,83498,H75L
707057500017177710,15672457,1684,83501,H50L
707057500017178045,15700915,1684,83502,H50L
707057500017178076,15699458,1684,83507,H50L
707057500017176959,15674087,1684,83508,H46L
707057500017178786,15691312,1684,83510,H60L
707057500017178021,15700908,1684,83513,H50L
707057500017177413,15700638,1684,83514,H47L
707057500017177390,15717865,1684,83516,H47L
707057500017177949,15699764,1684,83519,H50L
707057500017180451,15691619,1684,83520,H75L
707057500017176836,16044804,1684,83522,H46L
707057500017176935,16632511,1684,83525,H50L
707057500017177468,15718491,1684,83526,H47L
707057500017176997,15730552,1684,83528,H47L
707057500017176881,16632508,1684,83531,H46L
707057500017180383,15674232,1684,83532,H75L
707057500017178748,15673977,1684,83534,H55L
707057500017178700,15700898,1684,83537,H55L
707057500017177000,18020186,1684,83538,H47L
707057500017177024,16632172,1684,83540,H47L
707057500017177406,15717866,1684,83542,H47L
707057500017176928,16632474,1684,83545,H46L
707057500017178359,15673074,1684,83546,H55L
707057500017176904,16632507,1684,83548,H46L
707057500017178083,15699455,1684,83551,H50L
707057500017180437,15718223,1684,83552,H75L
707057500017180345,15691793,1684,83554,H75L
707057500017180475,15673335,1684,83556,H75L
707057500017177420,15730424,1684,83559,H47L
707057500017176805,16632495,1684,83560,H46L
707057500017179608,16044855,1684,83562,H65L
707057500017176768,15730411,1684,83565,H46L
707057500017178120,15700590,1684,83567,H50L
707057500017180352,15718220,1684,83568,H75L
707057500017180376,15673696,1684,83571,H75L
707057500017178762,15674193,1684,83573,H60L
707057500017177086,15672446,1684,83574,H47L
707057500017177383,15717651,1684,83577,H47L
707057500017180390,15673342,1684,83579,H75L
707057500017177482,15700499,1684,83580,H47L
707057500017178090,15673506,1684,83584,H50L
707057500017178779,15718147,1684,83585,H60L
707057500017177048,15691437,1684,83586,H47L
707057500017180321,15673338,1684,83589,H75L
707057500017177055,15730551,1684,83590,H47L
707057500017177116,15672447,1684,83592,H47L
707057500017180413,15717575,1684,83595,H75L
707057500017177505,15700492,1684,83596,H47L
707057500017178366,15672889,1684,83598,H55L
707057500017177543,15673009,1684,83601,H50L
707057500017177529,15700498,1684,83602,H47L
707057500017180406,15717571,1684,83604,H75L
707057500017177499,15700496,1684,83607,H47L
707057500017180420,15673695,1684,83608,H75L
707057500017179622,15717590,1684,83610,H65L
707057500017177567,15674196,1684,83613,H50L
707057500017177093,15730550,1684,83614,H47L
707057500017177437,18020284,1684,83616,H47L
707057500017177444,15730428,1684,83619,H47L
707057500017177451,15730422,1684,83620,H47L
707057500017177758,15730380,1684,83622,H55L
707057500017179660,16632262,1684,83625,H65L
707057500017177727,15730438,1684,83626,H50L
707057500017178403,15672438,1684,83628,H55L
707057500017177819,16632924,1684,83631,H40L
707057500017177734,15672396,1684,83632,H50L
707057500017179783,18020254,1684,83634,H65L
707057500017179684,15673065,1684,83637,H65L
707057500017179646,16044829,1684,83639,H65L
707057500017177802,15691443,1684,83640,H40L
707057500017177741,15730403,1684,83642,H50L
707057500017177062,15730432,1684,83645,H47L
707057500017177161,15701747,1684,83646,H47L
707057500017177123,15672445,1684,83648,H47L
707057500017177826,15691418,1684,83650,H40L
707057500017177765,16632921,1684,83654,H50L
707057500017177772,15672452,1684,83655,H50L
707057500017177277,15717859,1684,83656,H47L
707057500017177512,15699456,1684,83660,H47L
707057500017177833,15672991,1684,83661,H50L
707057500017179677,15673063,1684,83662,H65L
707057500017177550,15673008,1684,83666,H50L
707057500017177079,15730433,1684,83667,H47L
707057500017179424,15691400,1684,83668,H65L
707057500017177475,15700497,1684,83671,H47L
707057500017177871,15672992,1684,83672,H50L
707057500017177239,15718495,1684,83674,H47L
707057500017179707,15673821,1684,83677,H65L
707057500017179691,15717580,1684,83679,H65L
707057500017177130,15691434,1684,83680,H47L
707057500017177178,15699452,1684,83682,H47L
707057500017178373,15672392,1684,83684,H55L
707057500017177857,16632922,1684,83687,H50L
707057500017177796,16632259,1684,83688,H40L
707057500017177253,15730434,1684,83690,H47L
707057500017179639,15717591,1684,83692,H65L
707057500017179615,15717589,1684,83694,H65L
707057500017178465,15700805,1684,83696,H55L
707057500017177895,15691409,1684,83698,H50L
707057500017180444,16044574,1684,83701,H75L
707057500017179714,15717958,1684,83703,H65L
707057500017177192,15672451,1684,83704,H47L
707057500017179653,15672390,1684,83708,H65L
707057500017177888,15730367,1684,83709,H55L
707057500017177185,15673465,1684,83712,H47L
707057500017179721,15717583,1684,83713,H65L
707057500017177154,15672444,1684,83714,H47L
707057500017178441,15672393,1684,83718,H56L
707057500017179769,15717586,1684,83719,H65L
707057500017177109,15730431,1684,83720,H47L
707057500017177208,15672448,1684,83724,H47L
707057500017177215,15672450,1684,83725,H47L
707057500017180468,15700001,1684,83726,H75L
707057500017177789,15672458,1684,83730,H40L
707057500017177840,15701129,1684,83731,H50L
707057500017180482,15691618,1684,83732,H75L
707057500017177147,16632102,1684,83735,H47L
707057500017179820,15730382,1684,83736,H65L
707057500017178472,15700792,1684,83738,H55L
707057500017178458,15673975,1684,83741,H55L
707057500017177864,15672993,1684,83742,H50L
707057500017177222,15672449,1684,83744,H47L
707057500017180604,15717608,1684,83747,H75L
707057500017179226,15672862,1684,83748,H65L
707057500017179776,15730339,1684,83750,H65L
707057500017179431,15701289,1684,83755,H65L
707057500017179417,15691401,1684,83756,H65L
707057500017179202,15672858,1684,83758,H65L
707057500017178496,15673233,1684,83761,H55L
707057500017180505,15673339,1684,83762,H75L
707057500017178489,15673232,1684,83764,H55L
707057500017179738,15717584,1684,83767,H65L
707057500017178502,15673234,1684,83768,H55L
707057500017179394,15730301,1684,83770,H65L
707057500017179523,16632317,1684,83773,H65L
707057500017179585,15673796,1684,83774,
707057500017179509,15691396,1684,83776,H65L
707057500017178380,15701876,1684,83779,H56L
707057500017178540,15673980,1684,83780,H55L
707057500017179400,15717901,1684,83782,H65L
707057500017179752,15673819,1684,83785,H65L
707057500017179363,15672389,1684,83786,H65L
707057500017179578,15717793,1684,83788,H65L
707057500017179479,15691394,1684,83790,H65L
707057500017179288,15673793,1684,83793,H65L
707057500017180611,15691791,1684,83794,H75L
707057500017177284,15717860,1684,83797,H47L
707057500017179455,15691398,1684,83799,H65L
707057500017179301,15717905,1684,83800,H65L
707057500017179547,15673797,1684,83804,H65L
707057500017178533,15673979,1684,83805,H55L
707057500017179516,15691395,1684,83806,H65L
707057500017178434,15672394,1684,83810,H56L
707057500017179448,15691399,1684,83811,H65L
707057500017179554,15673795,1684,83812,H65L
707057500017180512,15718308,1684,83815,H75L
707057500017179486,16632261,1684,83817,H65L
707057500017177246,16632251,1684,83818,H47L
707057500017179264,15672391,1684,83821,H65L
707057500017179349,16632808,1684,83823,H65L
707057500017179493,18020190,1684,83824,H65L
707057500017180499,15691777,1684,83826,H75L
707057500017179370,15717508,1684,83828,H65L
707057500017178397,15717903,1684,83829,H56L
707057500017178427,15673690,1684,83832,H56L
707057500017178526,15700793,1684,83834,H55L
707057500017179219,15700098,1684,83835,H65L
707057500017178519,15673231,1684,83837,H55L
707057500017179233,15691284,1684,83840,H65L
707057500017177260,15700175,1684,83841,H47L
707057500017179257,16632175,1684,83843,H65L
707057500017180680,15671874,1684,83847,H75L
707057500017178410,15717900,1684,83848,H55L
707057500017179295,15672388,1684,83849,H65L
707057500017180529,15904980,1684,83851,H75L
707057500017179318,15673792,1684,83855,H65L
707057500017179240,15717906,1684,83856,H65L
707057500017179356,15691313,1684,83857,H65L
707057500017180543,15691373,1684,83861,H75L
707057500017179271,16632271,1684,83862,H65L
707057500017179592,15717594,1684,83863,H65L
707057500017182936,15671585,1684,83867,H88L
707057500017180628,15672397,1684,83868,H75L
707057500017182400,15672368,1684,83869,H88L
